step,central_amplitude
598,8.306541602041838e+81
599,1.1645706435969703e+82
600,1.6327219161049365e+82
601,2.289071677974699e+82
602,3.2092780257596605e+82
603,4.499415178296395e+82
604,6.308201640483016e+82
605,8.8441445431462e+82
606,1.239957668356178e+83
607,1.7384357458656096e+83
608,2.4373123054823764e+83
609,3.417153339718351e+83
610,4.7909153581113577e+83
611,6.716967834406133e+83
612,9.417351365865949e+83
613,1.3203376617798073e+84
614,1.8511515508913032e+84
615,2.5953722785234103e+84
616,3.6387989964468443e+84
617,5.101726646053005e+84
618,7.152815351262453e+84
619,1.0028536249883106e+85
620,1.4060435911620572e+85
621,1.9713363019532304e+85
622,2.7639065015562202e+85
623,3.8751334687973135e+85
624,5.433137157689949e+85
625,7.617550713915571e+85
626,1.0680232761204925e+86
627,1.497430777696629e+86
628,2.0994883211298275e+86
629,2.943613849208414e+86
630,4.1271368977466805e+86
631,5.786521498107491e+86
632,8.113101746770691e+86
633,1.1375144591290706e+87
634,1.5948784026841452e+87
635,2.2361393943260307e+87
636,3.1352401291745553e+87
637,4.395855247987071e+87
638,6.163346590301599e+87
639,8.64152575034898e+87
640,1.2116157022247773e+88
641,1.6987911155760637e+88
642,2.3818570266257033e+88
643,3.339581245447916e+88
644,4.682404744499458e+88
645,6.56517789767261e+88
646,9.205018228616088e+88
647,1.2906349167306435e+89
648,1.8096007507572773e+89
649,2.5372468501582318e+89
650,3.557486575464876e+89
651,4.9879766091560145e+89
652,6.993686067332022e+89
653,9.805922206533149e+89
654,1.3749007039127214e+90
655,1.9277681604385577e+90
656,2.7029551948181543e+90
657,3.789862575663303e+90
658,5.313842117690815e+90
659,7.450654022750901e+90
660,1.0446738177844591e+91
661,1.4647637502064734e+91
662,2.0537851715308885e+91
663,2.879671832879194e+91
664,4.0376766309416596e+91
665,5.661357998760767e+91
666,7.937984536217176e+91
667,1.1130134725836416e+92
668,1.5605983168326866e+92
669,2.1881766749087406e+92
670,3.068132909294519e+92
671,4.3019611645581404e+92
672,6.031972198294926e+92
673,8.457708313639818e+92
674,1.1858959862703065e+93
675,1.6628038302041645e+93
676,2.3315028560407404e+93
677,3.2691240702764997e+93
678,4.583818026133306e+93
679,6.427230033907186e+93
680,9.011992626449575e+93
681,1.2636253136263193e+94
682,1.771806579959574e+94
683,2.484361576576526e+94
684,3.483483803605326e+94
685,4.8844231766204636e+94
686,6.848780765831589e+94
687,9.603150527708345e+94
688,1.3465258556078213e+95
689,1.8880615319255893e+95
690,2.647390917130479e+95
691,3.712107005030207e+95
692,5.205031690390545e+95
693,7.298384612638376e+95
694,1.0233650692062422e+96
695,1.4349438394566634e+96
696,2.0120542638048904e+96
697,2.8212718921992875e+96
698,3.9559487861035187e+96
699,5.546983095948137e+96
700,7.777920241910353e+96
701,1.0906127921870029e+97
702,1.529248792248745e+97
703,2.144303031917819e+97
704,3.0067313488940718e+97
705,4.21602853983146e+97
706,5.9117070782585064e+97
707,8.289392768111548e+97
708,1.1623394364712201e+98
709,1.6298351142203686e+98
710,2.2853609778918376e+98
711,3.204545061962153e+98
712,4.493434281639028e+98
713,6.300729567228382e+98
714,8.834942292072265e+98
715,1.2388451490570973e+99
716,1.737123758645003e+99
717,2.435818484797881e+99
718,3.4155410384220925e+99
719,4.789327284337271e+99
720,6.715679238552617e+99
721,9.416853018856192e+99
722,1.3204502880243147e+100
723,1.851564025493543e+100
724,2.5963056928788928e+100
725,3.640603046041976e+100
726,5.104947027052108e+100
727,7.158294454922043e+100
728,1.003756299327644e+101
729,1.40749678800662e+101
730,1.9736354766032064e+101
731,2.7674951857059953e+101
732,3.880674380859021e+101
733,5.441616479431877e+101
734,7.630430677492481e+101
735,1.0699674494998854e+102
736,1.5003496181780056e+102
737,2.103849980605846e+102
738,2.950104858335033e+102
739,4.1367618899726924e+102
740,5.800747743901274e+102
741,8.134068379549377e+102
742,1.140596513802472e+103
743,1.5993983390351288e+103
744,2.2427538964278755e+103
745,3.1449009798237104e+103
746,4.409940266948106e+103
747,6.183848080278714e+103
748,8.671321496475776e+103
749,1.2159399722393223e+104
750,1.7050587646861934e+104
751,2.390930404773745e+104
752,3.352701463310754e+104
753,4.701356638346384e+104
754,6.592526338729077e+104
755,9.244446448452653e+104
756,1.2963142889200036e+105
757,1.817774737813206e+105
758,2.549001997645491e+105
759,3.5743793577570543e+105
760,5.012235461159006e+105
761,7.028499828791703e+105
762,9.8558517748003e+105
763,1.3820572633506496e+106
764,1.938020024962393e+106
765,2.7176331366351735e+106
766,3.810866576408592e+106
