step,central_amplitude
625,3.2531610781763314e+86
626,4.571809653406522e+86
627,6.424982230625409e+86
628,9.029359284601599e+86
629,1.2689460124031803e+87
630,1.783325251287889e+87
631,2.506219879312004e+87
632,3.5221591396313123e+87
633,4.9499403598926e+87
634,6.956521645816282e+87
635,9.77654701597916e+87
636,1.3739787579002283e+88
637,1.9309708239367214e+88
638,2.7137670713986332e+88
639,3.8139112567657005e+88
640,5.360061247353176e+88
641,7.533036466767697e+88
642,1.058696632162372e+89
643,1.4879013324237302e+89
644,2.0911147652402813e+89
645,2.938885962646095e+89
646,4.1303677956549153e+89
647,5.804914641689466e+89
648,8.158382563371067e+89
649,1.1466038783772826e+90
650,1.6114760433123736e+90
651,2.2648289264588936e+90
652,3.1830836434963264e+90
653,4.4736478222703165e+90
654,6.287480088306138e+90
655,8.836749374960091e+90
656,1.2419655038198693e+91
657,1.7455311545951066e+91
658,2.4532779049370473e+91
659,3.447997620907845e+91
660,4.846053790152844e+91
661,6.810995006561147e+91
662,9.572688955517851e+91
663,1.345421561889312e+92
664,1.8909666307586187e+92
665,2.657727121257638e+92
666,3.7354071768334026e+92
667,5.25008751325171e+92
668,7.378977151552948e+92
669,1.0371147560557161e+93
670,1.4576675377129835e+93
671,2.0487603831828606e+93
672,2.8795516033033014e+93
673,4.0472457208285865e+93
674,5.688467536820538e+93
675,7.995249042012328e+93
676,1.1237499998958251e+94
677,1.5794591788922189e+94
678,2.21997506340688e+94
679,3.1202455393329577e+94
680,4.385614224137821e+94
681,6.164148029211767e+94
682,8.663964527057726e+94
683,1.2177586992725427e+95
684,1.711617749256872e+95
685,2.4057654512794016e+95
686,3.381432667655633e+95
687,4.752795830302932e+95
688,6.680339328237612e+95
689,9.38963767980058e+95
690,1.319775580904091e+96
691,1.8550357428099587e+96
692,2.607386490284728e+96
693,3.664877576441405e+96
694,5.151271745718369e+96
695,7.240530287550059e+96
696,1.017717422236082e+97
697,1.4304904452303091e+97
698,2.0106830983218854e+97
699,2.8262020269450696e+97
700,3.9724979936935755e+97
701,5.5837385226768356e+97
702,7.848512581318408e+97
703,1.103190570489106e+98
704,1.550652972920608e+98
705,2.1796139586017663e+98
706,3.063694316218464e+98
707,4.306378154463655e+98
708,6.053126857374735e+98
709,8.508407139442413e+98
710,1.1959626680841243e+99
711,1.6810779527529652e+99
712,2.362974022356797e+99
713,3.321474360273219e+99
714,4.668783340072267e+99
715,6.562622036150285e+99
716,9.224692900733243e+99
717,1.2966635142064496e+100
718,1.8226509679362712e+100
719,2.5620085407774533e+100
720,3.60129315396449e+100
721,5.0621756924597856e+100
722,7.11568617498584e+100
723,1.0002238088032136e+101
724,1.405977650062419e+101
725,1.9763345812195384e+101
726,2.7780710155870142e+101
727,3.905053916809118e+101
728,5.489231415890803e+101
729,7.716082410104732e+101
730,1.0846334227237108e+102
731,1.5246491429478225e+102
732,2.1431750626920095e+102
733,3.0126326603014795e+102
734,4.234825398297694e+102
735,5.95285948814172e+102
736,8.367901211423953e+102
737,1.1762733151800981e+103
738,1.6534867901772665e+103
739,2.324309708053758e+103
740,3.2672926918966684e+103
741,4.592856351048779e+103
742,6.456222014082396e+103
743,9.075589005787544e+103
744,1.2757687255590448e+104
745,1.793369779847098e+104
746,2.52097479935483e+104
747,3.543789526012218e+104
748,4.9815912746545064e+104
749,7.002756366298496e+104
750,9.843979313410971e+104
751,1.3837993280209654e+105
752,1.9452538486693648e+105
753,2.73451426479278e+105
754,3.8440129552802867e+105
755,5.403687542149652e+105
756,7.596199270175517e+105
757,1.0678326618933145e+106
758,1.5011039948160204e+106
759,2.110177980668131e+106
760,2.966389099156677e+106
761,4.170017397396428e+106
762,5.862034030922995e+106
763,8.240613004770631e+106
764,1.1584343218029347e+107
765,1.6284859780714713e+107
766,2.2892716943978985e+107
767,3.218187611946396e+107
768,4.5240363072021556e+107
769,6.35977139065196e+107
770,8.94041390593476e+107
771,1.2568239301826583e+108
772,1.766818546932163e+108
773,2.4837629705548486e+108
774,3.491636576118435e+108
775,4.908497855378273e+108
776,6.900314092556539e+108
777,9.700403374623728e+108
778,1.3636766564536102e+109
779,1.9170511201950747e+109
780,2.6949868764354553e+109
781,3.788613356856447e+109
782,5.32604198541529e+109
783,7.487374417021046e+109
784,1.0525801611273181e+110
785,1.4797265644943462e+110
786,2.080215938126748e+110
787,2.9243949486868876e+110
788,4.1111591067826053e+110
789,5.779538970397592e+110
790,8.124988550514399e+110
791,1.1422284316636353e+111
792,1.6057717739856553e+111
793,2.2574353210144817e+111
794,3.1735654012254535e+111
795,4.461493121665536e+111
796,6.27210960188273e+111
797,8.817544977851444e+111
798,1.239602262073776e+112
799,1.742680075750484e+112
800,2.449929566206476e+112
801,3.4442142311124283e+112
802,4.842028458997013e+112
803,6.807147154853931e+112
804,9.569815372288738e+112
805,1.3453726524733427e+113
806,1.8913950411424436e+113
807,2.6590255399729014e+113
808,3.738207301613694e+113
809,5.255388930863067e+113
810,7.388341285457118e+113
811,1.0386988203856842e+114
812,1.4602692165655644e+114
813,2.0529426690789176e+114
814,2.886166025502275e+114
815,4.0575734886771126e+114
816,5.704427592390852e+114
817,8.019704032095407e+114
818,1.1274705305827029e+115
819,1.5850853241440647e+115
820,2.228438618171281e+115
821,3.132919893771574e+115
822,4.404518984690248e+115
823,6.19224685778212e+115
824,8.70559810554456e+115
825,1.2239101660434394e+116
826,1.7206836963488092e+116
827,2.4190960756031323e+116
828,3.400993169933312e+116
829,4.781442861685947e+116
830,6.722220387624566e+116
831,9.45076767018098e+116
832,1.3286848688084966e+117
833,1.8680024936498601e+117
834,2.6262343189780567e+117
835,3.692241074291282e+117
836,5.190954005204615e+117
837,7.298016903888662e+117
838,1.0260371836298825e+118
839,1.442520134942897e+118
840,2.028061940071431e+118
841,2.851288032334325e+118
842,4.008681123934978e+118
843,5.635889539865016e+118
844,7.923626102861364e+118
845,1.1140021102963754e+119
846,1.5662049397067414e+119
847,2.201971531020386e+119
848,3.095817442941124e+119
849,4.352507388721915e+119
850,6.119334878411447e+119
851,8.60338685133986e+119
852,1.2095817012048532e+120
853,1.700597314347338e+120
854,2.3909378762765472e+120
855,3.3615193513886045e+120
856,4.7261060035918697e+120
857,6.644645537671635e+120
858,9.342017867817056e+120
859,1.313439529717409e+121
860,1.8466304144168124e+121
861,2.5962732342674504e+121
862,3.650239133904875e+121
863,5.1320720482278885e+121
864,7.215470877561257e+121
865,1.0144651108254872e+122
866,1.4262972836405204e+122
867,2.0053191230530735e+122
868,2.8194047987204348e+122
869,3.9639838028236686e+122
870,5.573227914910933e+122
871,7.835779933099434e+122
872,1.1016868095490812e+123
873,1.5489398744905072e+123
874,2.1777672365094262e+123
875,3.06188480419626e+123
876,4.3049362187372214e+123
877,6.0526432961195e+123
878,8.509889524455168e+123
879,1.19647394524986e+124
880,1.6822209973535708e+124
881,2.3651752834069774e+124
882,3.3254015228999886e+124
883,4.67547055615525e+124
884,6.573656935080089e+124
885,9.242494846436546e+124
886,1.2994867922778511e+125
887,1.8270691811817117e+125
888,2.568849033744656e+125
889,3.6117912315793215e+125
890,5.078169133512724e+125
891,7.139900295163383e+125
892,1.003870275668131e+126
893,1.4114435186254063e+126
894,1.98449437289625e+126
895,2.7902087586671225e+126
896,3.923051234304464e+126
897,5.5158407281918e+126
898,7.755323317836459e+126
899,1.0904068001238602e+127
900,1.5331252806381597e+127
901,2.1555951025145567e+127
902,3.0307993073972327e+127
903,4.2613540345275226e+127
904,5.99154050791813e+127
